CacheRefs;CacheMisses;Energy(J);time(s)
148794443;16432969;14.35;4.848295878
71285536;6636775;12.01;4.717707885
5915781;1694156;10.87;4.859889418
6424436;1924745;10.81;4.836295373
4238449;1031033;10.75;4.816273958
5834686;1668353;10.57;4.745087601
6738898;1851602;10.65;4.769750661
5185409;1259476;10.62;4.744553731
4033589;886792;10.43;4.677562431
4987660;993430;10.62;4.758849557
